ID,Length,MolecularWeight,IsoelectricPoint,Aromaticity,InstabilityIndex,Gravy,ShannonEntropy
peptide_321,24,2564.2030000000004,9.70128307342529,0.08333333333333333,7.945833333333334,1.0166666666666668,3.2720552088742005
peptide_323,31,3320.780600000001,8.762687873840331,0.06451612903225806,26.98387096774194,-0.4548387096774194,3.667928472292448
peptide_325,17,1900.4391,10.302063941955566,0.058823529411764705,28.417647058823533,1.035294117647059,2.777776811456786
peptide_328,13,1376.6842000000001,8.750052070617677,0.15384615384615385,29.969230769230766,1.7000000000000002,2.7192945256669794
peptide_336,19,2400.8674,11.999967765808105,0.15789473684210525,69.02631578947367,-0.5631578947368419,3.2866294867861954
peptide_345,34,3750.345800000001,6.731464576721191,0.08823529411764706,13.861764705882353,0.22058823529411775,3.561748047693657
peptide_348,39,4131.629500000001,9.420265388488769,0.02564102564102564,49.717948717948715,-0.8589743589743589,3.438908155571355
peptide_352,43,5148.203500000001,11.999967765808105,0.16279069767441862,132.07930232558138,-0.7232558139534887,2.1219088851790326
peptide_357,24,2582.3042,9.390158653259277,0.08333333333333333,30.516666666666673,1.2958333333333332,3.438721875540867
peptide_359,25,2682.1884000000005,10.00138339996338,0.04,41.364000000000004,-0.20400000000000001,3.463465189601646
peptide_361,19,2348.8952999999997,9.697608375549319,0.21052631578947367,47.589473684210525,0.32631578947368417,3.4713544870139286
peptide_367,16,1732.1102,5.525000190734862,0.125,55.72500000000001,1.81875,2.6022170014624826
peptide_374,27,2613.1031000000003,9.825642585754395,0.037037037037037035,7.248148148148148,0.5925925925925929,2.95010765204493
peptide_381,17,1828.2835999999998,8.750052070617677,0.11764705882352941,39.74705882352943,1.835294117647059,2.984234164652489
peptide_385,33,3357.8489,7.766729927062988,0.030303030303030304,23.881818181818183,0.3969696969696969,3.4525963916923685
peptide_391,17,1890.353,8.750052070617677,0.17647058823529413,22.08235294117647,1.6764705882352944,2.7777768114567865
peptide_395,17,1764.2413999999999,8.750052070617677,0.058823529411764705,39.747058823529414,1.8764705882352946,2.822181958642873
peptide_397,60,6577.6432,9.132027244567873,0.05,23.956666666666663,-0.7133333333333333,3.8223356320474493
peptide_399,13,1301.6161000000002,8.750052070617677,0.07692307692307693,5.661538461538462,1.7076923076923078,2.4416298737872246
peptide_403,13,1447.8018999999997,8.750052070617677,0.15384615384615385,32.330769230769235,1.8076923076923077,2.4996981431844145
peptide_404,21,2018.4672999999998,8.058370780944824,0.0,27.071428571428566,1.2285714285714286,3.010434089033337
peptide_412,21,2417.9343,10.477675819396971,0.09523809523809523,3.271428571428571,0.27142857142857124,3.172810733519864
peptide_419,23,2333.6839000000004,10.00138339996338,0.08695652173913043,-5.2,0.01304347826086949,3.2405282602167116
peptide_422,16,1615.9536000000003,8.59094409942627,0.0625,14.1875,1.2812500000000002,3.0306390622295662
peptide_424,27,2675.128,9.825642585754395,0.037037037037037035,7.025925925925926,0.2518518518518519,3.185830910437533
peptide_431,17,1769.0924,8.598357963562016,0.058823529411764705,42.16470588235294,0.9117647058823527,3.1462863706621045
peptide_435,13,1421.7695999999999,9.750021171569824,0.07692307692307693,76.83076923076923,1.1307692307692307,2.9312089489103235
peptide_450,26,2955.5584999999996,11.999967765808105,0.038461538461538464,68.94615384615383,-0.5769230769230764,3.0570144891718396
peptide_465,18,2262.5727999999995,11.097216987609862,0.2222222222222222,23.033333333333335,-1.3222222222222222,3.4613201402110083
peptide_468,30,3135.7092000000002,10.332815361022949,0.0,43.33333333333333,0.02,3.402910079649727
peptide_475,30,3175.7697000000007,8.333779716491701,0.06666666666666667,26.556666666666676,0.4166666666666668,3.581076011914607
peptide_476,70,7718.0284,9.86632213592529,0.1,53.89714285714284,-1.385714285714286,3.663791053212221
peptide_479,14,1546.8501999999999,8.591073036193851,0.14285714285714285,19.70714285714286,0.6714285714285714,3.039148671903071
peptide_486,24,2553.0958,7.815582847595215,0.08333333333333333,31.374999999999993,0.7666666666666666,3.403107168362811
peptide_492,37,3837.5989,9.787283897399899,0.05405405405405406,18.537837837837834,0.39189189189189194,3.4423161227842436
peptide_495,19,2198.5325000000003,11.999967765808105,0.05263157894736842,41.152631578947364,-1.578947368421053,2.905307776373746
peptide_499,24,2706.3405000000007,11.263867759704592,0.08333333333333333,43.35416666666667,0.18333333333333335,3.375814583693912
peptide_504,28,3131.8496000000014,11.999967765808105,0.07142857142857142,48.16071428571429,0.23214285714285707,3.142026690518651
peptide_513,75,8356.688699999997,8.577985954284667,0.05333333333333334,22.534666666666663,-0.6399999999999998,4.013455571085714
peptide_514,26,2847.4471000000003,11.999967765808105,0.038461538461538464,44.73076923076924,0.2730769230769233,3.4594911601991534
peptide_519,46,4887.853799999999,9.698124122619632,0.06521739130434782,-2.1108695652173943,0.16739130434782598,3.609320381093725
peptide_532,33,3324.8868,8.801368904113772,0.0,19.154545454545453,0.3666666666666665,3.4266947864719643
peptide_536,20,1966.4740000000002,10.002737236022949,0.0,22.195,1.4100000000000006,2.9841837197791885
peptide_538,24,2613.2338,8.957188987731932,0.08333333333333333,33.65833333333334,1.4833333333333332,3.2720552088742005
peptide_542,17,1998.3085,8.497787284851075,0.23529411764705882,-7.111764705882351,0.5235294117647059,3.4992275471326932
peptide_546,32,4047.683100000002,11.999967765808105,0.125,66.175,-1.5218750000000003,3.1748008763572906
peptide_551,33,3348.0096000000003,9.243170738220215,0.0,15.875757575757577,0.3606060606060606,3.41183948357278
peptide_557,36,4203.037600000001,11.438899421691897,0.1388888888888889,38.69444444444445,0.14444444444444432,3.562305474194334
peptide_559,14,1566.9708,10.302063941955566,0.07142857142857142,-5.871428571428572,0.65,2.610577243331642
peptide_561,34,3742.3439000000008,9.181474494934083,0.08823529411764705,31.68235294117647,-0.08823529411764716,3.561748047693656
peptide_562,28,2998.4986,9.529410362243652,0.03571428571428571,4.092857142857138,0.07500000000000005,3.3962915290459286
peptide_564,27,2888.5122,10.176866340637208,0.07407407407407407,0.5444444444444453,0.23333333333333328,3.37639561516815
peptide_566,40,4679.4876,9.69096813201904,0.125,35.145,-0.47250000000000003,3.6428966084191075
peptide_570,26,2831.4293000000002,10.860618019104006,0.038461538461538464,30.65384615384616,0.4576923076923078,3.407761238355061
peptide_581,46,4763.814000000004,11.218030738830567,0.0,25.158695652173915,-1.7152173913043482,2.2394803825605356
peptide_598,14,1496.9191999999998,10.301935005187985,0.0,-4.900000000000001,1.3714285714285714,2.699513850319966
peptide_601,19,1989.3599,9.750021171569824,0.10526315789473684,24.589473684210525,1.4578947368421054,3.1416354077249595
peptide_603,27,2786.4452000000006,9.59536151885986,0.037037037037037035,-5.522222222222222,0.4333333333333332,3.0189332279680303
peptide_610,14,1371.6233,8.59094409942627,0.07142857142857142,10.914285714285715,0.6499999999999998,2.8073549220576037
peptide_617,23,2470.0652999999998,10.00138339996338,0.043478260869565216,-9.556521739130433,0.691304347826087,3.3231428049945433
peptide_619,22,1999.4213,10.302063941955566,0.0,-0.28181818181818225,0.9227272727272727,2.7136874387933565
peptide_620,14,1373.5959999999998,5.835682106018066,0.07142857142857142,10.914285714285715,1.0642857142857143,2.8073549220576046
peptide_627,44,4897.516299999999,7.70432071685791,0.06818181818181818,61.39999999999999,-0.7409090909090907,3.687291426568273
peptide_631,30,3614.4530999999997,11.59471950531006,0.1,37.00333333333334,-0.31999999999999995,3.6280729963885094
peptide_635,13,1458.7879999999998,9.750021171569824,0.15384615384615385,50.4,1.5769230769230766,2.8731406795131336
peptide_637,29,3039.6351000000004,9.243170738220215,0.034482758620689655,-8.83793103448276,0.2344827586206896,3.430943823222256
peptide_638,39,4501.067400000002,9.823321723937987,0.20512820512820512,57.70256410256409,-1.0487179487179488,3.27590532546931
peptide_639,33,3291.7509000000005,8.033099174499512,0.0,14.599999999999998,0.21212121212121202,3.3462395733794312
peptide_643,18,2286.5113000000006,11.000901222229004,0.16666666666666666,78.08888888888889,-1.1777777777777776,3.155221528859512
peptide_644,24,2683.2574000000004,9.703152656555176,0.08333333333333333,45.24583333333334,0.5500000000000002,3.454986855772667
peptide_657,13,1647.9659,10.320759773254391,0.15384615384615385,80.17769230769233,-0.9692307692307693,2.8731406795131336
peptide_660,25,2669.1893999999998,8.497658348083494,0.08,17.215999999999998,0.4159999999999999,3.5932696895151075
peptide_666,46,4802.767699999999,9.627982521057131,0.021739130434782608,-8.14347826086957,0.2195652173913043,3.5342190211803404
peptide_671,13,1503.8255,8.591073036193851,0.15384615384615385,-2.0769230769230766,0.7769230769230767,2.873140679513133
peptide_680,11,1256.5774000000001,11.000192070007323,0.0,1.3727272727272726,1.2272727272727273,2.3685225277282065
peptide_691,19,2071.5864000000006,10.002737236022949,0.10526315789473684,29.431578947368422,1.5263157894736843,2.7345123817507715
peptide_694,16,1781.1561000000002,11.999967765808105,0.0625,55.84375000000001,0.06249999999999992,3.1084585933443494
peptide_703,19,2000.3136,11.999967765808105,0.0,39.33157894736842,-1.7157894736842103,2.7550576199383072
peptide_714,33,3434.976,9.302868461608885,0.06060606060606061,24.357575757575763,0.3454545454545453,3.374108801820158
peptide_718,34,4155.165400000001,11.999967765808105,0.17647058823529413,10.161764705882355,-0.7352941176470588,2.9098422525059937
peptide_723,38,4012.7448000000013,9.079743385314941,0.07894736842105263,14.636842105263154,-0.03947368421052648,3.438166988886559
peptide_725,33,3395.9464,9.38448543548584,0.030303030303030304,17.469696969696972,0.5121212121212121,3.435497636637216
peptide_732,17,1946.4193999999998,8.750052070617677,0.23529411764705882,46.235294117647065,1.3470588235294114,2.7933451941915166
peptide_737,18,1911.2861000000003,8.750052070617677,0.16666666666666666,10.194444444444446,1.5444444444444445,2.8218881955261783
peptide_742,21,2154.6585,8.859390449523925,0.047619047619047616,-1.5190476190476179,0.7428571428571428,3.196154780932867
peptide_746,18,2232.7090000000003,9.59536151885986,0.2777777777777778,17.311111111111114,-0.31111111111111106,3.169925001442312
peptide_751,16,1526.8191999999997,10.003317451477052,0.0,15.968749999999998,0.85,2.8584585933443494
peptide_758,39,4546.148400000002,9.43393268585205,0.02564102564102564,46.03333333333333,-0.9948717948717947,3.238005515478548
peptide_759,64,6334.4459000000015,9.903842735290525,0.0625,9.517187499999997,0.953125,3.275349509909819
peptide_775,20,2513.0454,10.572702217102048,0.1,48.885000000000005,-1.05,3.384183719779189
peptide_786,27,3575.0906000000004,11.417689323425293,0.2222222222222222,120.13333333333331,-1.0333333333333332,3.172329874267152
peptide_800,29,3377.6976999999997,10.166615867614745,0.034482758620689655,39.24137931034484,-1.8379310344827589,3.297252549305502
peptide_804,28,3326.781500000001,9.820936393737792,0.10714285714285714,32.18928571428572,-0.6392857142857142,3.7979026896829473
peptide_807,16,1629.9802,8.59094409942627,0.0625,11.78125,1.3,3.0306390622295662
peptide_811,28,2926.4359999999997,10.001705741882326,0.03571428571428571,0.24642857142856966,0.1535714285714286,3.1995138503199656
peptide_815,28,3284.1625000000004,10.321275520324704,0.14285714285714285,-4.060714285714284,0.11785714285714287,2.802391868935546
peptide_820,31,3303.9337000000014,8.787637138366701,0.06451612903225806,10.08709677419355,0.14838709677419354,3.5230825046900915
peptide_831,16,1699.1335000000001,10.302063941955566,0.0,60.41874999999999,0.55625,2.9056390622295662
peptide_835,31,3360.942100000001,8.787637138366701,0.06451612903225806,54.14516129032258,-0.04838709677419354,3.7567958110719153
peptide_839,17,1911.3344000000002,10.00138339996338,0.058823529411764705,-11.67058823529412,0.24705882352941183,3.1018812234760182
peptide_844,24,2523.1095,9.390158653259277,0.125,16.366666666666664,1.0791666666666668,3.323934896284056
peptide_847,28,2819.4287999999997,10.176866340637208,0.0,-11.789285714285715,0.6892857142857144,3.179361746147822
peptide_850,27,3160.7946,10.00138339996338,0.14814814814814814,42.25185185185185,0.2888888888888889,3.5878587982995085
peptide_855,18,2594.0383,11.999967765808105,0.33333333333333337,74.27222222222223,-1.4,2.3991303913908
peptide_863,19,2014.4523000000004,10.002737236022949,0.10526315789473684,1.5578947368421066,1.1631578947368422,3.3263604079526936
peptide_866,42,4838.723500000001,10.739417457580569,0.09523809523809523,57.29761904761905,-0.33809523809523806,3.4569790295610394
peptide_872,26,2943.5426000000007,8.75321102142334,0.11538461538461539,70.18076923076923,0.09615384615384613,3.286790198827113
peptide_877,60,6121.965400000005,9.998675727844237,0.016666666666666666,6.209999999999999,-0.06666666666666636,3.4717429247198264
peptide_878,16,1615.9535999999998,8.59094409942627,0.0625,-5.9375,1.28125,3.0306390622295662
peptide_884,26,3000.6866000000005,10.676109504699706,0.15384615384615385,-10.334615384615384,0.019230769230768958,3.228721929429922
peptide_899,40,4911.674699999998,6.958195304870605,0.15000000000000002,38.025,-0.2725000000000001,3.7617687959731945
peptide_909,24,2461.0817000000006,9.70128307342529,0.041666666666666664,11.483333333333334,1.004166666666667,3.323934896284056
peptide_918,32,4032.7476000000015,11.999967765808105,0.1875,83.58437500000001,-1.0,2.953626767019874
peptide_920,29,3351.6257000000014,4.265050315856934,0.13793103448275862,91.98965517241378,-1.3068965517241382,3.1507473742887124
peptide_922,14,1614.004,8.59094409942627,0.07142857142857142,15.785714285714286,0.8714285714285713,3.182005814760214
peptide_926,42,4754.5506000000005,8.982718467712402,0.09523809523809523,44.371428571428574,0.03095238095238096,3.8059081255623157
peptide_927,36,4017.7741000000005,8.94049167633057,0.16666666666666666,37.89444444444445,0.30277777777777776,3.5968919324675706
peptide_931,34,4259.274700000001,11.999967765808105,0.20588235294117646,21.379411764705885,-0.7294117647058823,2.860838363032295
peptide_947,38,4512.225100000001,10.605258750915528,0.05263157894736842,29.205263157894734,-1.139473684210526,3.4521688040349665
peptide_956,17,1692.0098000000003,10.002737236022949,0.11764705882352941,-5.570588235294118,0.876470588235294,2.793345194191516
peptide_958,18,1917.4481,10.302063941955566,0.0,11.249999999999996,1.1166666666666665,3.086048612313038
peptide_961,20,2180.5502000000006,9.59536151885986,0.15000000000000002,42.010000000000005,-1.04,3.1841837197791887
peptide_967,24,2571.1506999999997,9.390158653259277,0.125,14.070833333333335,1.316666666666667,3.1572682296173893
peptide_970,61,6766.7455,8.692868614196776,0.13114754098360656,41.388524590163925,-0.19508196721311466,3.950886518986378
peptide_985,20,2128.5636000000004,10.065400505065917,0.05,18.040000000000003,-0.6,3.2841837197791888
peptide_987,17,1658.0349000000003,8.750052070617677,0.11764705882352941,30.682352941176468,1.6529411764705886,2.6312929881819005
peptide_989,22,2424.7990999999997,9.994549751281738,0.13636363636363635,-11.881818181818181,0.4954545454545453,3.2655833228877333
peptide_1002,33,3368.8747000000003,8.03329257965088,0.030303030303030304,17.46969696969697,0.4636363636363635,3.4495701653254027
peptide_1006,37,4158.7583,9.474934577941895,0.05405405405405406,34.3918918918919,-0.6,3.601779218186679
peptide_1007,27,2841.3464,9.824353218078613,0.1111111111111111,15.622222222222222,0.4037037037037037,3.393595372453711
peptide_1015,12,1485.9097000000002,11.526383018493654,0.0,2.091666666666667,1.0333333333333332,2.188721875540867
peptide_1018,37,4349.064800000001,10.74953899383545,0.13513513513513514,111.59459459459457,-1.2216216216216218,3.083209190951731
peptide_1021,13,1491.7716999999998,8.750052070617677,0.15384615384615385,-5.9,0.9384615384615385,3.0269868333592873
peptide_1028,27,3283.0999000000006,11.999967765808105,0.14814814814814814,21.055555555555554,-0.3666666666666663,2.9765166713855615
peptide_1037,43,4751.367000000001,9.25432376861572,0.0,125.06046511627903,-1.1302325581395352,3.5683504427967323
peptide_1043,13,1907.2693000000002,11.999967765808105,0.38461538461538464,76.27692307692308,-1.0692307692307692,2.287783719941071
peptide_1051,37,3837.617300000001,9.5143892288208,0.02702702702702703,-3.8486486486486506,0.35675675675675683,3.5371749066849714
peptide_1054,55,6237.274100000002,9.382873725891113,0.14545454545454545,36.87854545454546,-0.4290909090909091,3.825634487113056
peptide_1057,24,2503.0800999999997,9.503945350646973,0.08333333333333333,31.466666666666665,1.1833333333333333,3.351227480952956
peptide_1069,16,1518.8418000000001,8.757208061218265,0.0,32.95625,1.275,2.6493974703476995
peptide_1075,24,2747.1555,6.722313499450684,0.125,1.6124999999999994,0.08749999999999995,3.740601562950723
peptide_1084,21,2074.6200999999996,9.503945350646973,0.0,7.652380952380952,1.142857142857143,2.891851946382239
peptide_1088,24,2632.32,9.70128307342529,0.08333333333333333,8.758333333333335,1.0750000000000004,3.2720552088742005
peptide_1097,22,2662.1027000000004,11.580343055725102,0.13636363636363635,-8.863636363636363,-0.6272727272727271,3.299896391167891
peptide_1102,37,3870.5905000000002,10.207811164855958,0.08108108108108109,21.98378378378378,0.35675675675675667,3.5140734750019083
peptide_1103,14,1633.0735999999997,10.302063941955566,0.07142857142857142,45.114285714285714,0.29999999999999993,2.9852281360342516
peptide_1105,40,4261.8865,10.565030479431151,0.05,17.1,-0.3024999999999999,3.5935423971431804
peptide_1106,24,2567.2268000000004,9.70128307342529,0.08333333333333333,39.04583333333334,0.816666666666667,3.4701755214643453
peptide_1111,24,2885.4256,10.000158500671386,0.125,-12.0,-0.975,3.5161506484543557
peptide_1116,19,2113.3809,8.76849002838135,0.21052631578947367,7.078947368421053,0.37368421052631584,2.9708400131019843
peptide_1119,23,2409.8459000000003,10.00138339996338,0.13043478260869565,-8.478260869565217,0.18695652173913035,3.2033650875091753
peptide_1121,99,11731.02269999999,6.073496437072753,0.13131313131313133,27.804141414141405,-0.7424242424242423,4.1630821631961235
peptide_1126,13,1502.8805,10.002737236022949,0.15384615384615385,23.584615384615383,1.1076923076923078,2.7773627950641693
peptide_1152,32,3524.9956000000006,11.402281379699708,0.09375,24.6625,-0.303125,3.688307235905091
peptide_1153,13,1542.7375,9.992938041687015,0.15384615384615385,29.969230769230766,-1.3307692307692305,2.931208948910323
peptide_1159,21,2256.8183,9.503945350646973,0.047619047619047616,25.838095238095235,1.0666666666666669,3.2135132560090716
peptide_1160,30,3132.621,8.335520362854005,0.03333333333333333,25.333333333333332,-0.2233333333333334,3.5144093452479406
peptide_1161,18,2231.7473999999997,11.097023582458494,0.1111111111111111,50.45555555555556,0.3611111111111111,3.392147223664534
peptide_1166,37,4079.902000000001,10.708601570129392,0.05405405405405406,61.87567567567567,-0.24324324324324326,3.4925401917011003
peptide_1175,42,4629.415600000001,8.944101905822755,0.09523809523809523,55.00000000000001,-0.3452380952380952,3.6111594392746245
peptide_1183,53,5259.575699999999,11.999967765808105,0.16981132075471697,37.169811320754725,-0.7245283018867918,2.453914290231337
peptide_1184,23,2279.679399999999,9.703152656555176,0.043478260869565216,-12.986956521739131,0.6304347826086957,3.2405282602167116
peptide_1185,30,3164.7438,8.333779716491701,0.06666666666666667,25.083333333333336,0.44333333333333336,3.3777471629109446
peptide_1188,46,4885.902700000001,9.834410285949705,0.021739130434782608,8.278260869565216,0.17608695652173909,3.452166031814746
peptide_1196,43,4642.3318,8.731291770935059,0.06976744186046512,41.17906976744186,-0.41162790697674423,3.7547693365409995
peptide_1205,15,1794.1464,11.16626262664795,0.2,51.46666666666667,0.23999999999999996,3.006238928653389
peptide_1208,24,2749.1843,8.795953559875489,0.125,-0.17083333333333267,0.375,2.699082295352821
peptide_1217,27,2873.4777000000004,10.461623191833493,0.07407407407407407,9.018518518518519,0.6481481481481483,3.4117518537749354
peptide_1222,53,5898.018099999999,10.097054481506348,0.11320754716981131,7.371698113207549,0.29999999999999993,3.5394264756567733
peptide_1243,29,3190.7812000000004,8.886402702331544,0.10344827586206896,40.29310344827587,-0.25862068965517243,3.5124792706912316
peptide_1247,24,2625.0638,11.000901222229004,0.08333333333333333,2.2166666666666663,0.2708333333333333,3.1845608142862893
peptide_1252,15,1504.8781,10.002737236022949,0.06666666666666667,33.633333333333326,1.0666666666666669,2.706890595608519
peptide_1255,15,1617.7740999999996,4.0500284194946286,0.13333333333333333,22.946666666666665,0.17333333333333337,3.373557262275185
peptide_1260,37,3792.3065000000006,9.503558540344237,0.05405405405405406,32.840540540540545,0.21081081081081082,3.6452830147930797
peptide_1263,31,3186.7844,8.787637138366701,0.0,15.887096774193548,0.14838709677419354,3.434215165910625
peptide_1267,37,4002.6384000000016,9.821903419494628,0.13513513513513514,2.7702702702702675,0.26216216216216226,3.607177351706132
peptide_1285,14,1650.0575000000001,8.9037446975708,0.2857142857142857,6.2428571428571455,1.3500000000000003,2.8073549220576037
peptide_1286,13,1441.4117999999996,4.0500284194946286,0.15384615384615385,-18.96153846153846,-1.6538461538461535,3.0269868333592873
peptide_1288,29,3111.615,8.787637138366701,0.034482758620689655,10.841379310344827,-0.31724137931034474,3.4661007200723897
peptide_1292,18,1931.3221000000003,8.757208061218265,0.16666666666666666,6.350000000000001,1.4333333333333336,3.0441104177484006
peptide_1308,12,1405.7289,10.002801704406739,0.08333333333333333,23.325000000000003,0.5916666666666667,2.8553885422075336
peptide_1313,47,5260.029000000002,10.17390079498291,0.02127659574468085,15.827659574468086,-0.8404255319148931,3.3762794813030887
peptide_1314,14,1759.1421999999995,10.00138339996338,0.14285714285714285,-12.307142857142857,-0.21428571428571416,2.8073549220576037
peptide_1316,14,1773.1289,11.001030158996581,0.2857142857142857,-11.62857142857143,0.5214285714285712,3.182005814760214
